patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,786.0,889,889
11,2,1,0.2,0.4,0.4,0.6,736.0,889,889
7,1,2,0.4,0.2,0.6,0.4,736.0,889,889
13,2,3,0.6,0.4,0.8,0.6,698.0,889,889
6,1,1,0.2,0.2,0.4,0.4,691.0,889,889
17,3,2,0.4,0.6,0.6,0.8,683.0,889,889
8,1,3,0.6,0.2,0.8,0.4,664.0,889,889
16,3,1,0.2,0.6,0.4,0.8,648.0,889,889
18,3,3,0.6,0.6,0.8,0.8,614.0,889,889
2,0,2,0.4,0.0,0.6,0.2,389.0,889,889
1,0,1,0.2,0.0,0.4,0.2,377.0,889,889
10,2,0,0.0,0.4,0.2,0.6,370.0,889,889
3,0,3,0.6,0.0,0.8,0.2,363.0,889,889
5,1,0,0.0,0.2,0.2,0.4,358.0,889,889
15,3,0,0.0,0.6,0.2,0.8,336.0,889,889
14,2,4,0.8,0.4,1.0,0.6,325.0,889,889
9,1,4,0.8,0.2,1.0,0.4,321.0,889,889
19,3,4,0.8,0.6,1.0,0.8,296.0,889,889
22,4,2,0.4,0.8,0.6,1.0,292.0,889,889
21,4,1,0.2,0.8,0.4,1.0,279.0,889,889
23,4,3,0.6,0.8,0.8,1.0,265.0,889,889
0,0,0,0.0,0.0,0.2,0.2,224.0,889,889
4,0,4,0.8,0.0,1.0,0.2,191.0,889,889
20,4,0,0.0,0.8,0.2,1.0,157.0,889,889
24,4,4,0.8,0.8,1.0,1.0,142.0,889,889
