patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1248.0,1266,1266
17,3,2,0.4,0.6,0.6,0.8,1225.0,1266,1266
7,1,2,0.4,0.2,0.6,0.4,1223.0,1266,1266
13,2,3,0.6,0.4,0.8,0.6,1212.0,1266,1266
18,3,3,0.6,0.6,0.8,0.8,1192.0,1266,1266
11,2,1,0.2,0.4,0.4,0.6,1190.0,1266,1266
8,1,3,0.6,0.2,0.8,0.4,1189.0,1266,1266
16,3,1,0.2,0.6,0.4,0.8,1173.0,1266,1266
6,1,1,0.2,0.2,0.4,0.4,1173.0,1266,1266
2,0,2,0.4,0.0,0.6,0.2,995.0,1266,1266
14,2,4,0.8,0.4,1.0,0.6,991.0,1266,1266
10,2,0,0.0,0.4,0.2,0.6,983.0,1266,1266
9,1,4,0.8,0.2,1.0,0.4,978.0,1266,1266
3,0,3,0.6,0.0,0.8,0.2,976.0,1266,1266
19,3,4,0.8,0.6,1.0,0.8,975.0,1266,1266
15,3,0,0.0,0.6,0.2,0.8,974.0,1266,1266
5,1,0,0.0,0.2,0.2,0.4,970.0,1266,1266
22,4,2,0.4,0.8,0.6,1.0,968.0,1266,1266
1,0,1,0.2,0.0,0.4,0.2,966.0,1266,1266
23,4,3,0.6,0.8,0.8,1.0,944.0,1266,1266
21,4,1,0.2,0.8,0.4,1.0,939.0,1266,1266
4,0,4,0.8,0.0,1.0,0.2,820.0,1266,1266
0,0,0,0.0,0.0,0.2,0.2,820.0,1266,1266
24,4,4,0.8,0.8,1.0,1.0,806.0,1266,1266
20,4,0,0.0,0.8,0.2,1.0,794.0,1266,1266
