patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1269.0
17,3,2,0.4,0.6,0.6,0.8,1239.0
7,1,2,0.4,0.2,0.6,0.4,1225.0
11,2,1,0.2,0.4,0.4,0.6,1211.0
13,2,3,0.6,0.4,0.8,0.6,1203.0
16,3,1,0.2,0.6,0.4,0.8,1187.0
6,1,1,0.2,0.2,0.4,0.4,1176.0
18,3,3,0.6,0.6,0.8,0.8,1176.0
8,1,3,0.6,0.2,0.8,0.4,1169.0
22,4,2,0.4,0.8,0.6,1.0,1007.0
21,4,1,0.2,0.8,0.4,1.0,973.0
23,4,3,0.6,0.8,0.8,1.0,968.0
2,0,2,0.4,0.0,0.6,0.2,906.0
1,0,1,0.2,0.0,0.4,0.2,879.0
3,0,3,0.6,0.0,0.8,0.2,877.0
10,2,0,0.0,0.4,0.2,0.6,844.0
15,3,0,0.0,0.6,0.2,0.8,838.0
5,1,0,0.0,0.2,0.2,0.4,823.0
14,2,4,0.8,0.4,1.0,0.6,815.0
19,3,4,0.8,0.6,1.0,0.8,802.0
9,1,4,0.8,0.2,1.0,0.4,796.0
20,4,0,0.0,0.8,0.2,1.0,712.0
24,4,4,0.8,0.8,1.0,1.0,688.0
0,0,0,0.0,0.0,0.2,0.2,654.0
4,0,4,0.8,0.0,1.0,0.2,612.0
