patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1256.0
11,2,1,0.2,0.4,0.4,0.6,1201.0
7,1,2,0.4,0.2,0.6,0.4,1199.0
17,3,2,0.4,0.6,0.6,0.8,1186.0
13,2,3,0.6,0.4,0.8,0.6,1172.0
6,1,1,0.2,0.2,0.4,0.4,1158.0
16,3,1,0.2,0.6,0.4,0.8,1134.0
8,1,3,0.6,0.2,0.8,0.4,1128.0
18,3,3,0.6,0.6,0.8,0.8,1122.0
2,0,2,0.4,0.0,0.6,0.2,804.0
1,0,1,0.2,0.0,0.4,0.2,790.0
3,0,3,0.6,0.0,0.8,0.2,776.0
10,2,0,0.0,0.4,0.2,0.6,775.0
5,1,0,0.0,0.2,0.2,0.4,756.0
15,3,0,0.0,0.6,0.2,0.8,744.0
22,4,2,0.4,0.8,0.6,1.0,738.0
14,2,4,0.8,0.4,1.0,0.6,726.0
23,4,3,0.6,0.8,0.8,1.0,721.0
21,4,1,0.2,0.8,0.4,1.0,713.0
19,3,4,0.8,0.6,1.0,0.8,711.0
9,1,4,0.8,0.2,1.0,0.4,704.0
0,0,0,0.0,0.0,0.2,0.2,584.0
4,0,4,0.8,0.0,1.0,0.2,546.0
20,4,0,0.0,0.8,0.2,1.0,534.0
24,4,4,0.8,0.8,1.0,1.0,524.0
