patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1212.0
17,3,2,0.4,0.6,0.6,0.8,1188.0
13,2,3,0.6,0.4,0.8,0.6,1157.0
7,1,2,0.4,0.2,0.6,0.4,1155.0
11,2,1,0.2,0.4,0.4,0.6,1146.0
18,3,3,0.6,0.6,0.8,0.8,1136.0
16,3,1,0.2,0.6,0.4,0.8,1126.0
8,1,3,0.6,0.2,0.8,0.4,1111.0
6,1,1,0.2,0.2,0.4,0.4,1096.0
22,4,2,0.4,0.8,0.6,1.0,899.0
14,2,4,0.8,0.4,1.0,0.6,882.0
10,2,0,0.0,0.4,0.2,0.6,875.0
2,0,2,0.4,0.0,0.6,0.2,875.0
23,4,3,0.6,0.8,0.8,1.0,871.0
19,3,4,0.8,0.6,1.0,0.8,870.0
15,3,0,0.0,0.6,0.2,0.8,864.0
21,4,1,0.2,0.8,0.4,1.0,856.0
9,1,4,0.8,0.2,1.0,0.4,852.0
5,1,0,0.0,0.2,0.2,0.4,851.0
3,0,3,0.6,0.0,0.8,0.2,848.0
1,0,1,0.2,0.0,0.4,0.2,839.0
24,4,4,0.8,0.8,1.0,1.0,706.0
20,4,0,0.0,0.8,0.2,1.0,699.0
0,0,0,0.0,0.0,0.2,0.2,697.0
4,0,4,0.8,0.0,1.0,0.2,687.0
