patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1233.0
7,1,2,0.4,0.2,0.6,0.4,1172.0
13,2,3,0.6,0.4,0.8,0.6,1166.0
11,2,1,0.2,0.4,0.4,0.6,1122.0
17,3,2,0.4,0.6,0.6,0.8,1114.0
8,1,3,0.6,0.2,0.8,0.4,1109.0
6,1,1,0.2,0.2,0.4,0.4,1073.0
18,3,3,0.6,0.6,0.8,0.8,1066.0
16,3,1,0.2,0.6,0.4,0.8,1025.0
14,2,4,0.8,0.4,1.0,0.6,806.0
9,1,4,0.8,0.2,1.0,0.4,776.0
19,3,4,0.8,0.6,1.0,0.8,750.0
10,2,0,0.0,0.4,0.2,0.6,708.0
2,0,2,0.4,0.0,0.6,0.2,690.0
5,1,0,0.0,0.2,0.2,0.4,687.0
3,0,3,0.6,0.0,0.8,0.2,663.0
15,3,0,0.0,0.6,0.2,0.8,662.0
1,0,1,0.2,0.0,0.4,0.2,645.0
4,0,4,0.8,0.0,1.0,0.2,499.0
0,0,0,0.0,0.0,0.2,0.2,457.0
22,4,2,0.4,0.8,0.6,1.0,424.0
23,4,3,0.6,0.8,0.8,1.0,417.0
21,4,1,0.2,0.8,0.4,1.0,400.0
24,4,4,0.8,0.8,1.0,1.0,333.0
20,4,0,0.0,0.8,0.2,1.0,300.0
